rank,Tweet
0.0013902977113911953,I need to stop second guess myself and just go with the first thought and go with it relentless
0.0013861885231986667,The secret to all of every industry just start doing itsomehow people forget that they never gave you permission'  
0.0013846480202127137,My wedding is in two weeks and I'm actually really nervous I just want things to go right I don't want to get sick or get canceled 
0.0013780646929219458, Maybe that's why we're asked to study hard and get a job that we like That way it wouldn't be that dreadful
0.0013720065275700693,i animated a little thing i might post it tomorrow since itll be a Good Thursday nice
0.0013677851246026126,Dad asked if I was too hungover to function today Little does he know I stayed sober last night so i could get shit faced tonight   _emoj_sweat_smile_ 
0.001365246407256203,  she has stayed off the block almost all season got out people that were good for her game but no one seemed
0.001357656602258937, lol senior year we would get early dismal for work study he was her boss and you know what happened next   _emoj_upside_down_face_
0.0013496839498625445, she is from the heyday 80's could go either way writing should be stronger but don't know who will be sacrificed first
0.0013494310570230763, you may be right but since year the bad events begin with B I'm privately hoping we've got at least CZ to go 1st 
0.0013467626305221202,Can we get a shot of Lingys face at time  Pretty sure it would be more red then his hair  pretendinghesok ruok AFLCatsSwans
0.0013453056727811327,I walked miles today the most I've walked since I got rhabdo Going back to work tomorrow here's to hoping it goes okay nervous
0.001344621550265194,You boys dint know the game am I the game life after death better chose and know who side you on before my wrath does come upon us  _emoj_triumph_   _emoj_triumph_   _emoj_triumph_ 
0.0013438842446842915,Got to be up in hours to go back to work cantsleep excited 
0.0013430412977461414, the best revenge is to get yourself a good woman and move on Leave her and her hairline to figure themselves out alone
0.0013426009780019555,I really want to go for fright night but I really don't   _emoj_grin_ 
0.001342076694404663,  Italy another round lets not drop our play and take it to them with a big result out there guys blues
0.0013413286994738477, Got mybrokenfoot running Great North Run can't wait to run again in a few months time  be mostly dark then ukrunchat
0.0013395343159004894,As much as I want a normal little life It wouldn't suit me I'd get restless I need to just do what I want at all times to be happy   _emoj_blush_ 
0.001336795137199969,I want my highlight to be so bright that if I ever get lost and someone is looking for me in the dark they'll find me
0.0013358105808546307,I walked miles today the most I've walked since I got rhabdo Going back to work tomorrow here's to hoping it goes okay 
0.001334946579922875, uf62b ughh I just want all this to be over it's like a nightmare can we all just get along
0.0013335294777694817,  yeah I know it unless our offense can get something going That's a big if
0.0013318824438765973,Got to be up in hours to go back to work cantsleep excited nervous
