rank,Tweet
0.0005260978930741031, this is so absurd I could laugh right now if I also didn't feel like crying for the future of our country  wakeupcall
0.0005254909308057851,When you want to say something so bad but can't  furious   _emoj_triumph_ 
0.0005221751116693437, this is so absurd I could laugh right now if I also didn't feel like crying for the future of our country despair wakeupcall
0.0005206385649966116,People are hurt and angry and it's hard to know what to do with that anger Remember at the end of the day we're all humans bekind
0.0005186999770833505,I'm not used to pretty girls that use curse words to express their anger I just feel like I'm a little bit surprised and turned off as well
0.0005184586120148512,Some questions you get on Twitter make you want to despair We've been so battered We complain but aren't convinced things could be better
0.0005177517837615838,In  fact  sometimes i don't get furious at people who wrong me but   i get  furious at  myself  for being  a  fool
0.0005175910569371292,Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison anger
0.0005172806934217415,You sure have a lot to say about something that doesn't even concern you   _emoj_wink_ 
0.0005169965629872633,Turns out 'it' wasn't even anything to be concerned about at all Im happy and a bit frustrated it took so long to get this answer
0.000516479882305633,You ever just find that the people around you really irritate you sometimes That's me right now   _emoj_unamused_ 
0.0005156700407306283,I really really resent having to go to bed at a sensible hour you guys I WANT TO TALK TO MY PEOPLE
0.0005144156688259512,On my life I'll never understand why anyone would pay money to see  terrible
0.0005143253077838205,  even if he says nothing he'll still piss some people off He's gotta decide who he wants to make angry
0.0005137199137018443, yes Once I'm done with people I'm really done lying to me is the worse thing someone can do I'm a nightmare   _emoj_joy_ 
0.000513447686615497,Side chick's be trying to fuck u like your going to forget about your wife when your done terrible
0.0005130254541059528,I need to stop second guess myself and just go with the first thought and go with it relentless
0.0005127626953192228,That boy so intimidated he go back and say dumb mess like that   _emoj_thinking_face_ lol boy please you know good and well
0.0005124801506512313,I hate when people say 'I need to talk to you or we need to talk' My anxiety immediately goes up
0.000512108867555659,I sit at home so damn much that everything is starting to irritate me  I need to get out the house by myself 
0.0005113226583383461,How the fuck do we live our lives admiring everybody that ever just did something to win it then be afraid to even try to do it yourself
0.0005108366836797451,And she got all angry telling me 'but what would be doing a year old guy looking for a girl like you' and I felt 
0.0005106945928575298, I know she did horrible shit but it wouldn't make anything better in the end but your choice
0.0005103843781374113,And she got all angry telling me 'but what would be doing a year old guy looking for a girl like you' and I felt offended
0.0005088087242326254,Ugh I want to punch a wall every time I have to use  Literally the worst product ever made windows10 awful killme
0.0005075286955690027,I can see how this will end In all its bitter tragedy I'll give you all I have to spend And you'll give nothing back to me
0.0005075162780841719,  yeah I know it unless our offense can get something going That's a big if
0.0005071763853479611, I'm sorry about your loss no one should ever give you shit for taking your time to mourn No matter how long it takes
0.000506892101960337,  I'd rather see KYLE from bbcan play again and THAT is saying something awful
0.0005067854489269204, People will always get offended everyone's situation is different Just because we have kids doesn't mean we have to settle
0.0005067538895890382,im tired of people telling me the worry about me when in fact they probably never gave a fuck about me
0.0005065997580579463,The secret to all of every industry just start doing itsomehow people forget that they never gave you permission'  
0.0005062193158010412, hard to tell in your pic My mistake then Either way nothing I said initially was about race U took it there sad ignorant
0.0005059154639873902,I don't mean to offend anyone but literally blames everything on white people In some cases it's true but a lot of times it's not
0.0005058435109457918,Don't think I'll ever get used to this alarm   _emoj_weary_   _emoj_zzz_ 
0.0005056232334878072,Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv I still stand a chance optimism
0.0005054742205327589,I wish I could live in y'all reality where i can grieve over people i never met To bad i got BROTHERS dying left and right 
0.0005054468708090223,Side chick's be trying to fuck u like your going to forget about your wife when your done 
0.0005051090693871198,You boys dint know the game am I the game life after death better chose and know who side you on before my wrath does come upon us  _emoj_triumph_   _emoj_triumph_   _emoj_triumph_ 
0.0005046641264163775,Just had a massive argument with my alarm today I didn't want to get up I don't know how we're going to fix this by tomorrow morning   _emoj_confused_ 
0.0005043372768976372,You want  bad service use frontier they have terrible service Go to ATampT anybody is better I am going to complain to better business
0.0005041996393674574,On my life I'll never understand why anyone would pay money to see  
0.0005041422546571777,I wonder what would happen if I were to tell some people the truth savage uhoh angry
0.0005038637268653113, I didn't say anything bad about the situation great mate can't believe some were Makes me despair of humanity
0.0005038259607907503, please fire don lemonDo not let him report on anymore  protest He is horrible negative and runs away from the issue at hand
0.0005038223343876506,I love my black people I really really do But  my people really do irritate the living hell outta me all cause I'm different   _emoj_expressionless_ 
0.0005033285173775082,Can we get a shot of Lingys face at time  Pretty sure it would be more red then his hair fuming pretendinghesok ruok AFLCatsSwans
0.0005030342028551385, something needs to be done about people hogging machines  nobody can use machines at one time angry notfair whypay
0.0005027790226814516, it's funny how they can be in such a hurry but have plenty of time to stop and threaten people
0.0005027541502598057,There's always that one song which makes you turn of the radio as you'd rather sit in silence   _emoj_rage_  awful
0.0005024448448291088,When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall' shocking
0.000502289995524536,Sorry  definitely going with  next time this is beyond unreasonable  terrible yourappologiesmeannothing
0.0005020589269496448,Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv I still stand a chance 
0.0005015994655200764, hard to tell in your pic My mistake then Either way nothing I said initially was about race U took it there  ignorant
0.000501397132517078,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked All fixed now though I hope  angry annoyed
0.0005011121978289968,Ugh I want to punch a wall every time I have to use  Literally the worst product ever made windows10  killme
0.0005010569319863591,I saw someone discourage someone from following their dreams Just because you want to live in mediocrity doesn't mean someone else should
0.000500658099431613,This brother know we know that his life was not in danger This gun law got people in this country fearing for their life White people
0.0005005031404563889, unless your concern is people figuring out who you are for wtvr reason I don't see why you shouldn't tweet about other things
0.0004999486354472178,if you're unhappy with someone just fucking tell them you're unhappy and leave Don't go fuckin around with other people on the side
0.0004998167604358661,Searching for someone to date   on Tinder at a bar through friends   can feel like an absurd nightmare Or at least a series of
0.0004996720575386968,The feeling of taking someone's life is either scarring or exhilarating but for people need to realize that we're going to die at some
0.0004993723813839053,Everybody talking about 'the first day of fall' but summer '16 is never gonna die revenge 
0.0004993692708304207,  _emoj_tired_face_  ughh I just want all this to be over it's like a nightmare can we all just get along
0.0004993692708304206, uf62b ughh I just want all this to be over it's like a nightmare can we all just get along
0.0004990237974661013,I feel ghastly and I'm really hoping it's just a postbirthday slump Back to full research mode tomorrow either way
0.0004990006471417812,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked All fixed now though I hope   annoyed
0.0004989420802284227,When my life became such a concern to irrelevant ass people I'll never know
0.0004987276793923499,  YES  Right  I mean I wish you hadn't been discouraged to see MikeandMolly because so many parallels really 
0.0004986504684143552,Halfway to work and I realize I forgot to put on underwearIt's going to be one of those days mombrain toomuchgoingon longday 
0.0004984799783842312, than straight people Even the arse straight guys who think that means a threesome is fine angry fuming
0.0004978882107278358,Nothing else could possibly put a damper on my day other than doing Xrays on someone with kickinnnnn ass breath   _emoj_crying_cat_face_ 
0.0004978436210181832,LMAO this person must hate me so bad to talk shit behind an anonymous account awe 
0.0004977817323431544, Actually wait I do the constant outrage thing gets on my wick sometimes and it happened to flick my annoyance today 
0.0004977701171915778, which was worse than expected and hilarious too no one will even remember
0.0004976607029947663,  I guess It's just heartbreaking the ease with which they can kill an innocent man and get away with it 
0.0004976416988446878,I almost feel offended that she thinks that's a big deal She's knows I'll literally do anything for her or Kai
