rank,Tweet
0.0005431848330652893, Good morning love Happy first day of fall Let's make some awesome autumnmemories annabailey laughter smile
0.0005425063446060738, I hope you never go a day without something to make you smile You deserve all good things Please follow me   _emoj_heart_  ufe0f  _emoj_heart_   _emoj_heart_   _emoj_heart_   _emoj_heart_ 
0.0005368476732525525,I am so happy I have come across  notebooks handmade would love to talk to you musthave want need happy amazing   _emoj_open_book_  u0001f58b
0.0005353399055412318,Be happy Be who you want to be If others don't like it then let them be Happiness is a choice Life isn't about pleasing everybody
0.0005347085614738135, Good morning love Happy first day of fall Let's make some awesome autumnmemories annabailey  
0.000531764290758197,It's amazing how something gets stuck in your head and you can't shake a memory  Sometimes I miss people a lot  Wish they knew
0.0005317488797358745, hello Miss Lady I'm sure today brings you happiness and laughter use your voice also to make us laugh  god knows we need it
0.0005301854982690166,I'll find Myself smiling and even laughing at jokes that I don't even think are particularly funny and I know it's because YOU love them
0.0005301348701615675, I beg you never stop smiling You deserve to be happy and to know all the beautiful things that life can offers
0.0005300527810802781,Good morningLet's start with a smile Let's enjoy life in a cheerful way Don't worry be happy
0.0005300527810802781, Good morningLet's start with a smile Let's enjoy life in a cheerful way Don't worry be happy
0.0005300053180484677,Be happy not because everything is good but because you can see the good side of everything 
0.0005300053180484677,Be happy not because everything is good but because you can see the good side of everything 
0.0005300052998230729,Quote_Soup Be happy not because everything is good but because you can see the good side of everything 
0.0005300052998230725,Followback Quote_Soup Be happy not because everything is good but because you can see the good side of everything 
0.0005298280029359868,As much as I want a normal little life It wouldn't suit me I'd get restless I need to just do what I want at all times to be happy   _emoj_blush_ 
0.0005291614942520206,Live simply Dream big Be grateful Give love Laugh lots  Unknown quote inspiration happy
0.0005283625806621423,Hey u never know Channel 4's version of GBBO might actually be quite good A few adverts aren't the end of the world optimism
0.0005279241113027298,Sometimes I get to sit back and be proud of myself for pleasing Him so well
0.0005277163973395981,If my luck the rest of Fall goes anything like today I think I'm going to like this season bestdayever magic work 
0.0005273894770527198, no okay you don't not need to be going out of your way to make sure you are pleasing everyone do what makes you happy
0.0005273251374516384,Dad asked if I was too hungover to function today Little does he know I stayed sober last night so i could get shit faced tonight   _emoj_sweat_smile_ 
0.000526998572285387,If my luck the rest of Fall goes anything like today I think I'm going to like this season bestdayever magic work snap
0.0005267595939401516,I really want to go for fright night but I really don't   _emoj_grin_ 
0.000526695243011701,Riding at night has got to be one of the most exhilarating refreshing things I have ever done
0.000526218106362608,My mind always seems to work its best at night 
0.0005254584415108916,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome revenge
0.000525457023674636,Be happy not because everything is good but because you can see the good side of everything optimism
0.000525457023674636,Be happy not because everything is good but because you can see the good side of everything  optimism
0.0005254570127062636,Quote_Soup Be happy not because everything is good but because you can see the good side of everything optimism
0.0005254570127062636,Followback Quote_Soup Be happy not because everything is good but because you can see the good side of everything optimism
0.0005245374652722734,i animated a little thing i might post it tomorrow since itll be a Good Thursday nice
0.0005243334141200444,tbh amy i don't know why you need to sort your life out it's looks like your having a great time' thanks tiff   _emoj_joy_   _emoj_heart_ 
0.0005242973216778476,felt a bit shit getting a very high blood sugar then i remembered it's my first one above this week which is incredible for me happy
0.0005241420282601881, looking back on recent tweets seen this one right here is great perfect hilarious Speechless deal
0.000524099386092758,This took a melancholy turn but my point is that for all the difficulties I'm still happy Happy that I get to be who I am
0.0005240290380749164,I'm so playful lol I need somebody that'll joke with me all day long cause ill never get tired of it
0.000523631419855644,Hey u never know Channel 4's version of GBBO might actually be quite good A few adverts aren't the end of the world 
0.0005233800248947204,But I got to see her last when she was lively and talkative and I was able to tell her I loved her so that's what matters
0.0005233027083928334, I still respect you I suppose there is so little to be gleeful about these days so take what you can Good for you
0.0005232604110086653,I can not depict what I feel right now I feel jubilant yet anxious ordunno It seems like now I'm having something worth wait everyday
0.0005230788977615557, I really enjoyed both episodes I had a bit of a gloomy day today but I feel a sense of inspiration from listening
0.0005228927319206567,At the end of the day I know that my kids will never worry about me leaving them   _emoj_heart__emoj_heart_ 
0.0005227946669556854,It's funny that everyone came in my life as they like how far I'm cheerful and self confident could make me 3abla kaml fg2a kda   _emoj_joy_   _emoj_joy_   _emoj_joy_ 
0.0005227617694404694,A smile doesn't always mean a person is happy  Sometimes it simply means they are strong enough to face their own problems 
0.0005226813539193777,Ix92ve learnt that a smile and good morning goes a long way and saying thankyou goes even further  quote retweet inspire
0.0005223210803131841,Turns out 'it' wasn't even anything to be concerned about at all Im happy and a bit frustrated it took so long to get this answer
0.0005219682315576636,Make someone happy _
0.0005218579936202859,My morning started off amazing Hopefully the whole day is going as i want it to go GreatDay optimism
0.0005218507815493044,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome 
0.0005218149210462179,Anyone know how the Mariners did today The mood here seems strangely jubilant As Meatloaf says out of ain't bad unless you win one
0.0005216823356642152,That boy so intimidated he go back and say dumb mess like that   _emoj_thinking_face_ lol boy please you know good and well
0.0005214543860194796,If you have the ability to make someone happy or to make someone smile do it The world needs more of that right about now CreateLove   _emoj_white_smiling_face_  ufe0f
0.0005213673485375733,My morning started off amazing Hopefully the whole day is going as i want it to go  GreatDay 
0.0005211231879712167,Live simply Dream big Be grateful Give love Laugh lots  Unknown quote inspiration 
0.0005210078119828522,I love seeing happy women that glow is something real
0.0005208650977660404, as always it was indeed a wonderful experience flying with you guys today bestinbusiness delight happyme
0.0005208070558631657,Haven't gotten one hour of sleep Today is going to be a fun day   _emoj_neutral_face_  restless
0.0005198066302618082,It's a good day at work when you get to shake Jim Lehrer's hand Thanks  Still kicking myself for being to shy to hug 
0.0005198048364525486,With a very tired body and mind and sparkling teeth I say to all my followers good night and if there is an apocalypse good luck aspie
0.0005197693984744007, man GREAT JOB I am more than happy over your success in a short time  Mom dad are smiling from heaven  Love you bro
0.0005194097436522093, looking back on recent tweets seen this one right here is great perfect  Speechless deal
0.0005187362723407387,Always be cheerful smile often make others happy care for others help who feel helpless and vulnerable Life feels good leadership
0.0005186894477584708,Happy internationaldayofpeace everyone hoping that the world becomes a better place less division more happiness keep smiling   _emoj_smile_   _emoj_smile_   _emoj_heart_  ufe0f
0.0005185003853015487,wanna always be the reason behind her happiness and i'll always keep her smiling no matter what happens  _emoj_aquarius_   _emoj_heart_  
0.0005184085831079165,Another fun fact i am afraid
0.0005181537358485648,My leg feels like it's gonna burst yet I'm still expected to go into work
0.000518122897759093,Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv I still stand a chance optimism
0.000517765154770189,Keep smiling because life is a beautiful thing and there's so much to smile about MarilynMonroe KeepSmiling
0.0005177557272167132,   I still can't get jimmy garoppolo out of my head and it's been almost weeks Thanks a lot hilarious
0.000517744812055706,Some People hate nothing more than a happy confident person Never mind happy confident
0.0005176633800733607, people have so much negativity filled inside them but im always happy that in such a gloomy world someone like u exists Namjoon
0.00051754961483503,I think what to really needs to round it out is a  vs  twitter debate End on something joyful ya know
0.000516952168229198,If you truly want more of God in your life it requires letting go of some of the old things to allow new things to flourish stop start
0.000516867950236688,the thought of you gets me through my day the thought of your smile never fails at making me smile   _emoj_heart_ 
0.0005168373657447579,Gotta hit up breezy every day to make sure he's breaking in my boots First class friend right there
0.0005167336991518645, as always it was indeed a wonderful experience flying with you guys today bestinbusiness  happyme
0.0005166723486192036,My bf drove out of his way after a long day just to spend min holding me to make me feel better How'd I get so lucky lucky happy
0.0005161466873879852, high fantasy  i feel like you could make a melancholy college age slice of life thing work too
0.000516112793614007,Hopefully I'll get this Best Buy job and officaly start my streaming career  working towards doing something I love 1DayAtaTime
0.0005158964247610533,You know you're in love when all you can do is smile whenever you talk about how he is to someone
0.000515248665212394,  I'd rather see KYLE from bbcan play again and THAT is saying something awful
0.00051513300401991,Idk why but this Time around its so hard that it hurts I already miss them all so much silly family friends 
0.0005149215680062281,Use your smile to change the world Don't let the world change your smile' quote actorslife smile love hardworkpaysoff fun
0.0005144792319925552,Nice to see Balotelli back to his best good player Just lost his way a bit
0.0005142315650612635,Some People hate nothing more than a happy confident person Never mind  confident
0.0005141995597666789,If you truly want more of God in your life it requires letting go of some of the old things to allow new things to flourish stop 
0.0005140619160181246, I don't even remember that part   _emoj_sweat_smile_  the movie wasn't terrible it just wasn't very scary and I expected a better ending   _emoj_face_with_rolling_eyes_
0.0005138665530137036,Use your smile to change the world Don't let the world change your smile' quote actorslife  love hardworkpaysoff fun
0.0005137858902612334,hate going to the doctor on so many levels but least I can go sleep with a smile just watched Dwight on live nation
0.0005137353205502265,The best revenge is to move on get over it and continue to succeed Never give someone the satisfaction of watching you suffer
0.0005137353205502265,The best revenge is to move on get over it and continue to succeed Never give someone the satisfaction of watching you suffer
0.0005137132088963687, you're the smile to my face and the beat to my heart Thanks for being kind as much as you can be Mind following me  _emoj_heart_ 
0.0005136394209768385,Asked one thing from our guys tonight and got it happy proud disappointed  THAT IS FOOTBALL timetoclimbthetable
0.0005135487030066363,    gotta shake the booty instead though makes sure it's all good   _emoj_slightly_smiling_face_
0.0005134783276709156,Lets get this AstrosA's game going already  We're going to need all of you in attendance to cheer the A's to victory
0.0005133756307690642, I know right I had a tinge of the same thought Glad it's Six from BSG though Happy the show stayed consistent after break
0.0005133724236284583,You sure have a lot to say about something that doesn't even concern you   _emoj_wink_ 
0.0005129973600985439, I'm fine on the near future I just want to go to bed super elated and put together audio compilations of great moments
0.0005129667942506247,Love being made to feel bad about being scared of the dark
0.0005127914159447637,Well i did hear once before that girls are attracted to men that look like their dad    _emoj_ok_hand_  
0.000512369921116084,Oh goodness I'm loving this rainy  day It's a head down creative cap on get lost in your thoughts kind of day   _emoj_thought_balloon_    _emoj_white_smiling_face_  ufe0f art create biz
0.0005122767866978501, oh ok yeah I felt dumb like I think I would have known if it was animated at least lmao
0.0005121006730879567,There is something v satisfying about  opening an old 'to do'doc file and being able to check off all the things you have done smiling
0.0005120754431121357,Just got back from seeing  in Burslem AMAZING Face still hurts from laughing so much hilarious
0.000512028549406175, So true well said It seems ve old fashioned looking back on it I liked Robbie on TV Not loving all these movies 
0.0005115400165471045,Stars when you shine You know how I feel Scent of the pine  You know how I feel Freedom is mine I know how I feel I'm feelin' good
0.0005113935504455658, Thank you so much Just home  stunned but so happy Don't think it has sunk in yet Wow
0.0005111449694181257,felt a bit shit getting a very high blood sugar then i remembered it's my first one above this week which is incredible for me 
0.0005108395389923894, something too confused to type an entire word   _emoj_stuck_out_tongue_winking_eye_  See I can laugh again My hour of sadness has almost passed
0.0005105963026055147,How wonderful to see a show with a token man for once GlasgowGirls was uproarious gleeful important uplifting Go see 
0.0005104522103073513,The best part of this day Jesus is to snuggle up in your embraceto rest in your arms and know you love me  _emoj_heart_   _emoj_heart_  sweetEmbrace delight
0.0005104211477956447, 'Bed done floor will be done last curtains Ahah' She tried to sound all happy and cheery but she really wasn't
0.0005102649879272462,me loves being the center of attention in every way also me gets nervous to talk in front of class
0.0005101409414962674, Yes indeed We know masses of students would be so excited to see you We need to get this sorted haunt
0.0005100935926891613, I remember it well happy afraid Positive
0.0005099991351394116,A new day to live and smile Hope all the followers a nice night or day D
0.0005099944966512348, We are in so much trouble I don't think the Rev will see the funny side of our project 
0.0005097710584202774,Day of harvest16  listening to the sound of the chopper working it's way closer to home at  makes me happy farm365
0.0005097541235816955,He showed us a really lively performance with a lot of different emotions not just sticking to one And that's freaking awesome
0.0005097488138280837,I mean I'm not done watching the pilot but it's nice to see a group of actors perform without story lines dripping relentless nihilism
0.000509457276655057,I love having such a big family There's never a dull moment in my house   _emoj_joy_ 
0.000509327721793912,Omg You've got to watch the new series 'This is Us'wow Best tv show I've seen in a long time tears laughter moretears
0.0005089763711487374,Good night Twitter world Wish you all good sleep  productive jovial days 
0.0005084657981635034,I'm so excited to see Nat tonight   _emoj_heart_eyes_   _emoj_heart_eyes_   And how happy and cheery she is then I'm even more excited for her to get on social media   _emoj_heart_eyes_  BB18
0.0005083658294038848,Final night shift coming up  I won't miss it but I will miss my work pals and the hysterical laughter that gets us through the night
0.0005083194456575765,and I'm up from a dream where I said something really retarded on twitter and it got like retweets 
0.000508188697987538,My bf drove out of his way after a long day just to spend min holding me to make me feel better How'd I get so lucky lucky 
0.0005081649781103813,People always tell me that they don't expect me to have anxiety because I'm generally cheerful and don't act the way they expect me to
0.0005078012466324461, Yes indeed We know masses of students would be so excited to see you We need to get this sorted 
0.0005077715135496543,Be free and open and breezy Enjoy Things won't get any better so get used to it
0.0005077610225352649,Don't worry if you're not the best  if you are doing something you love  you're heading in right direction 
0.0005077068756098241,Cover it up with a smile maybe it'll get better
