rank,Tweet
0.003791155382526392, looking back on recent tweets seen this one right here is great perfect hilarious Speechless deal
0.003787345160400354,I'm not used to pretty girls that use curse words to express their anger I just feel like I'm a little bit surprised and turned off as well
0.0037241676547331037,Well i did hear once before that girls are attracted to men that look like their dad    _emoj_ok_hand_  serious
0.0037143358140551332,  yeah I know it unless our offense can get something going That's a big if
0.0036968003884604596,When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall' shocking
0.0036870766169408097, they never posted stuff like this i mean i was able to scroll over it so it wasnt a big deal but it was shocking
0.0036722453789432502,Well i did hear once before that girls are attracted to men that look like their dad    _emoj_ok_hand_  
0.0036677044375013003,  is that an insult Sounds like a job well done it's red so it's done the job it was suppose to do justsaying
0.0036669419329314504,and I'm up from a dream where I said something really retarded on twitter and it got like retweets 
0.003660375861114061, as always it was indeed a wonderful experience flying with you guys today bestinbusiness delight happyme
0.0036108086516791612, hard to tell in your pic My mistake then Either way nothing I said initially was about race U took it there  ignorant
0.003597844327457457, If you get it going with him tag me the link please I have a lot of friends who love following his unintentional hilarity
0.0035742251329326825, really after so long that's shocking tbh
0.0035683210251915344,why is  so aesthetically pleasing every single day they're even pretty when they just woke up when they're tired just always
0.0035643846529194527,smoking weed while you watch pull somebody else over is the most joyous thing ever
0.0035506045747291876, lol senior year we would get early dismal for work study he was her boss and you know what happened next   _emoj_upside_down_face_
0.0035410888992050446,Popufurs make posts like 'opening commissions in an hour get a slot while you can' and I'm like sitting here in awe at that sort of demand
0.0035403817460777976,I need to think of a new Avatar for Fire Emblem Revelation as I might start playing it soon any ideas for names What gender do I choose
0.0035388807682192464,Like hello I am your first born you must always laugh at my jokes 
0.0035357498724194318,  High school or not it's still shocking Just because you love Xbox Good luck tomorrow   _emoj_muscle_ 
0.0035306311843146514,I never let anything below me concern me
0.0035293626656836214, I think you should do Get the fashion police involved shocking
0.0035239005931698387,but throughout that entire thing I was shaking rlly bad and my heart was racing and I was almost in tears lmao thanks mr
0.003515438191682166,When you wake up from a dream laughing at something stupid and that makes you laugh more 
0.003509296013194549,When I was new I hate the Judge Judy sponsorship style but looking back it was the only thing that worked recovery sober cantconacon
